pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,pixel_64,pixel_65,pixel_66,pixel_67,pixel_68,pixel_69,pixel_70,pixel_71,label
0.98382205,0.95475024,0.9762688,0.5562973,1.0,0.91770566,1.0,0.0,0.0,1.0,0.22712739,1.0,1.0,1.0,1.0,0.31998348,1.0,1.0,0.0071881413,1.0,0.0,0.0,0.71819925,0.68399006,1.0,1.0,0.96813583,0.0,0.8927191,0.9566127,0.61550045,1.0,0.0,0.9920602,1.0,0.65642715,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.103827335,0.5533808,0.5542307,1.0,1.0,1.0,0.0,1.0,1.0,0.8905219,0.37045538,1.0,0.0,0.7502125,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.65871346,0.994834,0.9995753,1.0,1.0,1.0,1.0,0.7561498,7
1.0,0.64653397,1.0,1.0,0.8109819,1.0,0.9188791,0.09644769,0.056306902,0.48274824,0.05375612,0.7135913,0.99503314,0.8396891,0.9451131,1.0,0.036081396,0.90419054,0.85859704,0.4458272,0.8548447,0.0,1.0,0.7883103,1.0,0.9729817,1.0,0.0,0.9314829,0.87520593,1.0,0.92603415,0.14264736,1.0,1.0,0.9016745,1.0,0.80467767,0.0,0.56624126,0.83135176,1.0,1.0,0.25113294,0.0,0.87323487,0.96985775,1.0,0.5651914,0.0,0.7937311,0.81274366,0.8989669,1.0,1.0,0.27241218,1.0,0.8939094,0.0,0.6897025,0.959514,0.05289264,0.8521179,1.0,1.0,1.0,0.48514378,1.0,0.59852576,0.9257761,1.0,1.0,7
1.0,1.0,1.0,0.85512495,1.0,1.0,0.75976837,0.25703317,0.0,0.0,0.0,0.9227629,1.0,0.0,0.9100528,1.0,0.0,0.5118495,0.9197992,1.0,0.61253226,0.23888338,1.0,0.8457033,1.0,1.0,0.7133987,0.014864149,1.0,1.0,0.74485433,1.0,0.030718293,1.0,0.93100536,1.0,0.7038151,1.0,0.0,1.0,1.0,1.0,0.93969065,0.0,1.0,0.8640352,0.59406877,0.0,0.9450289,0.0,1.0,0.88709086,0.88429993,0.62450814,1.0,0.0,1.0,0.8212352,0.9421431,1.0,0.8923795,0.3252984,0.8501793,1.0,0.9564075,1.0,1.0,1.0,0.8341411,1.0,0.6775518,0.87553895,7
0.80175364,1.0,1.0,0.73114145,0.5091013,1.0,1.0,0.0,0.15366097,0.4190582,0.40740427,1.0,0.80661166,1.0,0.9203948,1.0,0.0,1.0,0.83760583,1.0,0.0,0.15542975,0.90889895,1.0,1.0,1.0,1.0,0.33046198,1.0,1.0,0.6632978,0.6768247,0.2804019,1.0,0.8980047,0.6619977,1.0,0.80669767,1.0,1.0,0.6990366,1.0,1.0,0.0,0.6654131,1.0,1.0,1.0,1.0,0.43869168,1.0,0.882235,0.8049178,1.0,0.743767,0.52089185,0.5990871,1.0,0.94106686,0.89641386,1.0,0.34664044,0.774498,1.0,0.7699389,1.0,0.9532779,1.0,1.0,0.8533896,0.93027794,1.0,7
0.9936266,0.5499209,0.41868055,1.0,0.8678639,0.7653068,1.0,1.0,0.0,0.072176225,0.07405749,0.0,1.0,1.0,1.0,0.93405473,1.0,0.15810548,1.0,0.9044831,0.8346288,1.0,0.50322735,1.0,0.25823486,0.8271053,0.5984802,1.0,0.20727667,0.8845129,0.564198,1.0,0.4711612,0.0,0.69332767,0.99481,0.6984124,1.0,1.0,0.24756184,0.861528,0.92111975,1.0,0.8825659,0.0,0.88588995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8851746,0.49272525,0.1850537,0.032829072,0.81837934,0.8411413,1.0,1.0,0.90967435,0.17378743,0.77621126,1.0,0.38050818,1.0,0.8448067,1.0,1.0,0.88842607,1.0,7
0.85571355,0.71844524,1.0,0.86088216,1.0,1.0,1.0,0.21872698,0.0,0.0,0.0,1.0,0.6744763,0.30358577,1.0,0.8222895,0.0,0.8529367,1.0,1.0,1.0,0.0055923555,1.0,0.6868819,1.0,1.0,1.0,0.0,0.0,0.42500317,0.76556504,1.0,0.0,1.0,0.6470114,1.0,1.0,1.0,0.42592296,1.0,0.7426333,1.0,1.0,0.0,1.0,1.0,1.0,0.8332237,1.0,0.0,0.55458015,1.0,0.98799205,0.80497515,0.81781906,0.09483967,1.0,0.9715232,0.81945324,0.8023517,1.0,0.3821198,0.30885416,1.0,0.9318197,0.88736814,0.7776871,1.0,1.0,0.5184932,0.34994698,1.0,7
1.0,1.0,1.0,1.0,1.0,0.42585653,0.7268324,0.029574737,0.0,0.0,0.0,1.0,1.0,0.8737182,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.32497987,0.8202311,0.86209154,1.0,1.0,1.0,0.0,1.0,1.0,0.75611615,1.0,0.47814956,0.7696304,1.0,1.0,1.0,1.0,0.08891227,0.8818758,0.93028295,1.0,1.0,0.0,0.34110695,0.9076903,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.11268243,0.8089442,0.4825729,1.0,0.8357587,0.9918097,0.21014285,0.40916532,0.38515097,1.0,0.69689476,1.0,0.0,0.99551404,0.78556633,0.95353395,1.0,7
1.0,1.0,0.7713064,0.0,0.41947234,1.0,1.0,0.0,0.0,0.21032089,0.0,1.0,0.13515413,0.7422723,0.8414987,0.9163166,0.0,1.0,0.0,1.0,0.0,0.0,0.98686945,0.0,1.0,1.0,0.52964145,0.6480125,1.0,1.0,0.8718461,0.7510851,0.0,1.0,0.88393223,1.0,1.0,0.783795,0.23488164,0.82462454,0.19502676,0.8392735,1.0,0.0,1.0,1.0,1.0,0.0,0.9961227,0.2777095,1.0,1.0,0.9484458,0.60477585,0.90744746,0.0,1.0,1.0,0.9272228,0.9937024,1.0,0.46361977,0.6379552,0.0,1.0,0.8761837,1.0,0.6152692,0.0,1.0,1.0,1.0,7
0.9788382,0.9870334,1.0,1.0,0.8650043,1.0,0.9818476,0.49343494,0.0,0.0,0.016085453,1.0,1.0,0.65289676,0.9025615,1.0,0.29559106,0.8933053,1.0,0.8566321,1.0,0.11292798,1.0,0.8658025,0.62810546,0.7499279,0.7229184,0.1608562,0.8077793,1.0,0.90700084,1.0,0.029724924,1.0,0.9320296,1.0,0.9815157,0.0,0.0,1.0,1.0,0.86968946,1.0,0.0,0.5987467,0.78950995,0.85803026,1.0,0.96070296,0.0,1.0,1.0,0.6315391,0.9371993,0.90303844,0.0,0.4181564,1.0,0.83714634,0.9329404,0.9051454,0.17721085,1.0,0.672108,0.89965,0.9952447,0.95597255,1.0,0.46538216,1.0,1.0,1.0,7
1.0,0.44811916,0.5877906,0.6209388,1.0,0.6895623,0.8400763,0.0,0.0,0.25172535,0.0,0.7918171,1.0,1.0,1.0,0.51622784,1.0,1.0,0.94178957,0.0,0.49669313,0.0,0.9494827,0.87437916,0.6745938,0.902586,0.86645406,0.35581803,1.0,0.8712338,0.8789115,0.7482307,0.0,0.40613657,1.0,1.0,0.9575606,0.66087204,0.40021837,0.39750683,0.8846296,0.19856173,0.7716455,0.41074586,1.0,1.0,1.0,0.94758546,0.9383511,0.027940908,1.0,0.77659667,0.56561697,0.93364155,0.7089746,0.1332843,0.96673036,1.0,0.65854824,0.9828895,1.0,0.0,0.615607,1.0,0.6940198,1.0,0.8504548,1.0,0.0,0.72730273,0.0,0.95765346,7
0.16864687,0.17311525,0.4187302,0.0,1.0,1.0,0.67978823,0.40887946,0.9320471,0.049589045,0.91313404,1.0,0.0,1.0,0.30852032,0.69687176,0.7262986,0.5839788,1.0,1.0,0.49729353,0.92302966,1.0,0.7389471,1.0,0.24676602,1.0,0.8776666,0.9623091,0.772321,1.0,0.0,0.49574155,0.5443822,0.5519458,0.5663129,0.0,0.94193697,0.7949556,0.9135282,1.0,1.0,0.14339462,1.0,0.96328044,0.78493,1.0,0.35096288,1.0,0.98311865,0.7997081,0.39957482,1.0,1.0,0.59889793,0.36565405,1.0,0.84669864,0.47709948,0.97198373,0.60597247,0.0,0.69959617,1.0,0.93577284,1.0,1.0,1.0,1.0,0.0,1.0,0.4335668,7
0.7093009,1.0,0.7299074,0.7527433,0.77200216,1.0,1.0,1.0,0.3230245,0.281948,0.0,0.91448283,1.0,1.0,0.722088,0.6320235,0.26805794,0.6931895,0.5903563,1.0,0.80344796,0.0,1.0,1.0,1.0,1.0,0.8451365,0.0,1.0,0.5379927,0.6480026,1.0,0.2207369,0.7454253,1.0,0.99170333,0.2883662,0.9693536,0.5225072,0.0,1.0,1.0,1.0,0.34780174,0.81670195,0.4575345,1.0,1.0,1.0,0.0,0.74217236,1.0,1.0,1.0,0.9902041,0.7213591,0.4465831,1.0,0.38816088,0.24661577,0.55779904,0.0,1.0,0.7730044,1.0,0.71880066,0.8946027,0.97535795,0.0,1.0,1.0,1.0,7
1.0,1.0,1.0,0.5939909,0.8753614,0.99746984,0.58810544,1.0,0.0,0.0,0.7436736,1.0,0.45534873,1.0,0.3743956,1.0,0.46496776,1.0,1.0,1.0,1.0,0.0,0.24096054,1.0,0.738003,0.9846888,1.0,0.0,1.0,0.8133967,1.0,1.0,0.01593313,0.9001166,1.0,1.0,0.75577796,0.41488218,0.13791251,0.909721,1.0,1.0,1.0,0.0,1.0,0.61848575,0.6061888,1.0,1.0,0.0,0.93521416,0.4559738,1.0,0.91188127,0.5050561,0.14224195,1.0,0.89173406,0.71102035,0.8419112,0.96569043,0.30496866,0.6859939,0.867616,0.7678615,0.9692153,0.5647085,0.23975706,1.0,0.5490254,1.0,1.0,7
0.90882987,1.0,0.46590662,0.0,1.0,1.0,0.6966032,0.3055107,0.0,0.0,0.0,1.0,0.71034205,0.9312173,1.0,0.995281,0.0,1.0,0.8853269,1.0,0.9052227,0.4642791,0.85288984,1.0,0.5000684,0.80733377,0.0,0.19850568,1.0,1.0,0.94608223,1.0,0.0,1.0,0.88352734,1.0,0.80236256,0.9689675,0.0,1.0,1.0,1.0,1.0,0.0,0.89967847,1.0,0.4714468,0.8948836,1.0,0.0,0.9840933,0.84860396,0.52940804,0.9381623,0.959974,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8406991,0.0,1.0,0.9691161,0.7663009,0.62589014,1.0,1.0,1.0,7
1.0,0.5518436,1.0,0.0,1.0,1.0,1.0,0.6102053,1.0,1.0,1.0,1.0,1.0,0.3770218,0.08137654,0.0,0.06915523,0.50369054,1.0,1.0,0.6845005,0.35347635,1.0,0.035331123,0.25430566,1.0,0.96486634,0.7562494,0.17125413,1.0,1.0,1.0,0.13243932,0.8593743,0.10659058,0.56945974,0.8340412,1.0,1.0,0.26905113,0.83153504,1.0,1.0,1.0,0.83154505,0.0,1.0,0.60520434,1.0,1.0,0.5589403,0.0,1.0,1.0,0.9728629,1.0,0.0,1.0,0.81738573,0.5266402,1.0,0.99077564,0.8556757,0.969927,1.0,1.0,0.82928246,0.85905457,0.0,0.99455553,1.0,0.90395814,7
0.9041041,0.9326658,0.0,1.0,0.95838994,1.0,1.0,1.0,0.41092587,0.9889306,0.96378976,0.8531507,0.24652192,0.0,0.0,0.3872137,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.65068847,0.20919053,1.0,0.5273894,1.0,0.7556514,1.0,0.31204554,0.7336204,0.9075225,1.0,0.8601173,0.13137747,1.0,1.0,1.0,0.90899265,1.0,0.22142611,1.0,1.0,1.0,0.49415988,0.21491583,0.9152022,1.0,0.8381287,0.68614453,0.95444447,0.0,1.0,0.47643703,0.79412717,0.999636,1.0,0.0,0.90397394,0.9862819,0.33148456,1.0,0.8908536,0.0,1.0,0.887354,1.0,1.0,0.8047435,7
0.6038838,0.47102445,0.0,0.1028403,0.0,1.0,1.0,0.8188664,0.97709024,0.30451673,0.0,1.0,0.8732228,1.0,1.0,0.2248055,0.5478719,0.04147035,0.13208663,0.77906084,0.8517716,0.0,0.0,1.0,0.9314511,1.0,0.0,1.0,1.0,0.5757861,1.0,0.7057544,0.6305273,0.6123704,1.0,0.0,1.0,0.0,1.0,1.0,0.7837984,1.0,0.993905,0.0,0.85968655,1.0,0.99842346,0.28851855,0.5932778,0.0,1.0,0.81094635,1.0,1.0,1.0,0.1882648,1.0,1.0,1.0,0.0,0.8084253,1.0,0.2563554,0.9159704,0.7425112,0.849946,1.0,1.0,1.0,0.63416004,1.0,0.8502412,7
0.0,0.39507946,0.0,0.24827828,0.9029973,1.0,0.8755337,1.0,0.47765917,0.0,1.0,0.7796813,1.0,1.0,0.19723457,1.0,1.0,1.0,0.8175242,0.4309029,0.0,0.8053553,1.0,0.9844977,0.59636104,0.023146316,0.7330197,1.0,0.9527864,0.7519182,1.0,1.0,1.0,0.9761806,1.0,0.0,0.1052669,0.62834764,0.0,1.0,0.60132885,1.0,0.0,1.0,1.0,0.76594645,0.0,0.78875446,0.21442768,0.5871393,0.17782402,0.83552563,0.8353367,0.8815663,0.65158606,0.44582003,1.0,1.0,1.0,0.954461,1.0,1.0,1.0,1.0,0.7134981,1.0,1.0,0.5378344,0.36946118,0.70258796,0.9194187,0.5048125,7
1.0,1.0,1.0,0.8188807,0.92363966,0.82575256,1.0,0.9507462,1.0,0.90353775,0.96398973,1.0,1.0,1.0,0.0,0.30797914,0.17435022,0.0,0.9872219,0.57102257,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.97202533,0.0,1.0,1.0,0.9178096,1.0,0.88461024,0.053654276,0.78526574,1.0,1.0,0.8136142,0.0,1.0,0.9966583,1.0,1.0,1.0,0.119150855,1.0,1.0,0.23939043,0.7655856,0.07725573,1.0,1.0,1.0,1.0,0.9320175,0.0,0.68132293,0.6366205,0.5548713,1.0,0.7703762,0.08102658,1.0,1.0,0.0,0.5978347,0.60360324,0.0,1.0,0.79250175,1.0,7
1.0,0.6200567,1.0,1.0,1.0,0.83096564,1.0,0.0,0.53917044,0.0,0.0064127487,1.0,1.0,1.0,1.0,0.99763304,0.11444228,1.0,1.0,1.0,0.96298236,0.57503587,0.54581773,1.0,1.0,1.0,1.0,0.0,0.8863742,1.0,0.5647107,0.9144956,0.0,0.9002653,1.0,0.81001556,1.0,0.97261953,0.0,0.8750592,0.9459879,0.90446603,0.9068864,0.0,0.0,1.0,0.6026006,0.68916816,0.5772628,0.35812944,1.0,0.9899438,0.0,1.0,1.0,1.0,0.71655643,0.7010138,0.8082832,0.98687017,0.76498014,0.0,0.73867965,0.8225473,1.0,0.86203,0.7639527,0.9412803,0.62512994,1.0,1.0,1.0,7
0.82149935,0.82126045,0.0,0.0,0.0,0.48843333,1.0,0.40850055,1.0,1.0,1.0,0.0,0.7308697,1.0,0.88797307,0.89272356,0.19202721,1.0,0.71673906,0.6085539,0.8958549,1.0,0.030005205,1.0,1.0,0.67896956,0.688693,0.0,0.75216514,1.0,0.8931157,0.8036516,0.8065987,0.3361468,1.0,1.0,0.4479553,1.0,0.17019442,0.9796232,1.0,1.0,0.98242974,1.0,0.0,0.0,1.0,0.7144129,1.0,0.8961695,0.0,0.0,1.0,0.9909987,0.8368324,1.0,0.0,1.0,1.0,0.62595963,1.0,1.0,1.0,0.910844,1.0,0.811937,0.9040107,0.960501,1.0,0.40650672,0.7842788,1.0,7
0.7873547,1.0,0.0,0.88007236,1.0,0.49593443,1.0,0.29963538,0.12732653,0.0,0.0,1.0,0.9587635,1.0,0.8278978,0.0,0.34280065,0.9118147,0.4945374,1.0,0.8111685,0.0,0.8759651,1.0,1.0,1.0,1.0,0.023895497,0.72958165,1.0,1.0,1.0,0.0,0.7334819,0.9750017,1.0,0.61512053,0.0,0.0,0.6787247,0.64732987,0.8350675,0.6028294,0.19790776,0.0,0.9040832,1.0,1.0,0.0,0.048274625,1.0,0.6728431,1.0,1.0,0.98896587,0.5906221,1.0,0.8323602,0.7233205,0.0,1.0,1.0,0.2233609,0.779079,0.96237427,0.8851968,0.86126965,1.0,1.0,1.0,0.606869,0.96561,7
0.0,0.96757597,0.7204989,1.0,1.0,0.70226985,0.7067066,0.98298484,0.0,0.0,0.1919334,0.0,1.0,0.80944264,1.0,0.25780892,1.0,0.4249592,1.0,1.0,1.0,1.0,0.0,1.0,0.8203464,1.0,0.60855204,1.0,0.0,0.35274237,0.7250005,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.70326734,0.0,0.54930604,0.6067528,0.933843,1.0,1.0,1.0,0.7740389,0.43366945,0.84936374,0.8414897,0.40514967,1.0,1.0,0.51768255,1.0,0.61346793,0.23790996,0.8632649,1.0,0.39629024,1.0,1.0,0.40569454,1.0,1.0,0.48853385,0.0,1.0,1.0,0.9663217,1.0,1.0,7
0.0,0.71793526,1.0,1.0,1.0,0.7896453,0.874321,0.0,0.0,0.4869891,0.0,1.0,0.9195852,0.7803441,1.0,0.42693514,0.0,1.0,1.0,1.0,0.70565724,0.09330983,0.8723424,0.99423313,1.0,0.9937102,0.8314717,0.1070869,1.0,0.95680565,1.0,0.6651032,0.0,1.0,0.8040693,0.64003205,1.0,1.0,0.0,1.0,1.0,0.1114769,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.89921916,1.0,0.80755144,0.6791711,0.0,0.9395617,0.97592527,1.0,1.0,1.0,0.0,1.0,0.73130894,1.0,1.0,0.73034114,1.0,1.0,1.0,1.0,1.0,7
1.0,0.93799907,1.0,1.0,0.6586486,0.76169086,1.0,0.0,0.0,0.2967449,0.0,0.96988964,1.0,1.0,0.0,1.0,0.0,0.7768611,1.0,0.74621403,1.0,0.0,1.0,0.80122334,1.0,1.0,1.0,0.0,1.0,1.0,0.7142689,0.7159716,0.30830333,1.0,1.0,1.0,0.4836445,1.0,0.2135402,1.0,1.0,1.0,0.9735254,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.84397334,1.0,0.537375,0.0,1.0,0.050927818,0.0,0.5241287,0.7153727,1.0,1.0,0.056676403,0.9985172,1.0,0.30736995,0.7120478,1.0,0.41141915,0.8207278,0.8740229,0.0,1.0,7
1.0,1.0,1.0,1.0,1.0,1.0,0.8645944,0.0,0.11834807,0.32261658,0.0,1.0,1.0,0.56194776,0.8250159,0.98910505,0.38956794,0.7849354,1.0,0.8104243,1.0,0.0,0.0,1.0,0.77659225,0.83787334,0.6200472,0.19816355,1.0,0.9213612,1.0,1.0,0.3043366,1.0,1.0,0.81574094,1.0,1.0,0.0,0.94508904,0.9289532,0.6737155,1.0,0.0,1.0,1.0,0.6810237,1.0,1.0,0.33724898,0.94509983,1.0,0.91412413,0.64830947,1.0,0.0,0.44576448,0.70966905,0.73172045,1.0,1.0,0.0,1.0,0.44031054,0.95475125,1.0,0.5196043,0.8466791,0.7253461,0.9466927,0.86483705,0.6390824,7
1.0,1.0,0.9522067,0.55685574,0.73343825,1.0,1.0,0.0,1.0,0.95933795,1.0,1.0,0.0,0.11016656,0.0,0.0,0.90770066,0.78730243,0.9345571,1.0,1.0,0.0,1.0,1.0,0.9898747,1.0,0.37343687,0.7077912,0.87752175,1.0,0.82861644,0.82353467,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.67397255,0.9686753,1.0,0.0,1.0,0.8754304,0.713448,1.0,0.18473725,1.0,0.7370068,1.0,1.0,1.0,0.0,0.96948534,1.0,0.3657722,0.39704436,1.0,0.0,0.9719879,0.7182046,1.0,0.4833216,1.0,0.17298548,0.734172,0.9591518,1.0,1.0,0.7089432,7
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8127123,1.0,0.48335305,1.0,1.0,1.0,0.84370375,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.80404204,1.0,0.7570585,0.97834164,0.0,0.9815968,0.9093143,1.0,0.840659,1.0,0.06793137,1.0,0.9187845,1.0,0.48961288,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6838983,1.0,1.0,0.0,1.0,1.0,0.9231228,0.8191172,1.0,0.0,1.0,1.0,1.0,1.0,0.9346683,0.887304,0.6920973,1.0,0.62523663,0.7584708,1.0,0.8506668,1.0,0.41280013,1.0,7
0.95026284,0.7603135,0.8359828,1.0,0.6266874,1.0,0.34616,1.0,0.2683024,0.38184336,0.0,0.8134016,0.70040005,0.6531982,1.0,1.0,0.4609636,1.0,1.0,0.50781465,0.8782184,0.0,1.0,0.8546639,0.28092355,0.9455008,1.0,0.11890606,1.0,1.0,1.0,0.0,0.10404795,1.0,1.0,0.6729976,0.6558434,1.0,0.0,0.91726565,1.0,0.94937795,1.0,0.0,1.0,1.0,1.0,0.79646,1.0,0.1355573,1.0,0.6412062,0.86505306,0.7593832,1.0,0.0,0.80093944,0.34687585,0.77086055,0.8448195,0.99488074,0.16282015,0.9017238,0.41586518,0.69957364,1.0,0.9021087,0.89416814,1.0,1.0,1.0,1.0,7
0.75054944,0.0,1.0,0.8674251,1.0,1.0,0.91131926,0.0,0.24917099,0.6920904,0.59971184,1.0,1.0,0.92153084,0.807339,0.41373378,0.21916543,0.45600367,0.7801247,1.0,1.0,0.24045086,0.6485421,0.81445897,0.9576469,1.0,1.0,0.09589012,0.63500965,1.0,1.0,0.67702645,0.7397067,1.0,1.0,0.38823628,0.90411335,0.5424156,0.24139653,0.98074484,0.9790211,1.0,1.0,0.0,0.95127314,0.5561748,1.0,0.746932,1.0,0.0,1.0,0.8700485,0.7050433,1.0,0.7453108,0.3449058,1.0,0.7866401,0.87837553,1.0,1.0,0.13370207,1.0,0.25132096,1.0,1.0,1.0,0.9171278,0.4064225,1.0,1.0,0.90982854,7
1.0,1.0,1.0,1.0,0.9449223,0.837953,1.0,1.0,0.0,0.0,0.48450664,0.21085416,1.0,1.0,0.6048483,1.0,1.0,0.0,1.0,0.83222413,0.6682898,1.0,0.06664064,1.0,1.0,0.9489973,0.67008054,0.955966,0.0,0.9560631,0.4137947,1.0,1.0,0.12773801,1.0,0.80711275,0.0,0.5715653,1.0,0.0,1.0,0.5981182,1.0,1.0,0.0,1.0,0.45213652,1.0,1.0,1.0,0.084178396,0.8056083,0.8711403,1.0,1.0,1.0,0.1271096,0.8796809,0.61259645,0.47352934,1.0,0.5374613,0.35917768,1.0,0.7422108,0.98292804,1.0,1.0,0.48720568,1.0,0.9733121,0.5567632,7
1.0,0.2141973,0.0,0.115339436,0.23886019,1.0,1.0,1.0,1.0,0.9523833,1.0,0.87891656,0.42290598,1.0,1.0,0.0,1.0,1.0,0.74807,1.0,1.0,0.0,0.8679558,0.7993649,0.8238977,0.5741543,0.32247806,0.95297885,0.9962959,0.8577061,1.0,1.0,0.0,0.75329226,1.0,0.8349249,0.6333895,0.0,0.8370846,1.0,1.0,1.0,1.0,0.09451761,1.0,1.0,0.9195288,0.674433,0.7174823,0.06496726,0.9814027,0.51713854,1.0,1.0,0.8751081,0.0,0.7522595,1.0,0.75935566,1.0,0.9913727,0.71963155,0.0,0.75841385,0.85962474,1.0,0.7384794,1.0,0.8782061,0.89283365,0.71767354,1.0,7
1.0,1.0,0.886166,0.9890658,1.0,1.0,0.48041725,0.8277626,0.0,0.0,0.10724073,0.0,0.6486091,0.53817123,0.61627054,0.9614608,0.56928945,0.0,0.8846395,0.8632704,0.0,1.0,0.0,0.9767784,1.0,1.0,0.89497375,0.69652355,0.22047804,1.0,1.0,1.0,0.9583047,0.0,0.85813284,0.8729568,0.8974749,0.5700294,0.80016196,0.0,1.0,1.0,1.0,0.69768643,0.50260836,0.9841301,0.4658481,0.6867355,1.0,1.0,0.0,1.0,1.0,0.22166532,1.0,0.66645825,0.0,1.0,1.0,1.0,0.88488674,0.96632785,0.0,0.9189804,0.8595476,1.0,0.7941975,1.0,1.0,0.5260793,0.5310608,0.9587661,7
0.804559,0.84399545,1.0,0.45459926,0.90172154,1.0,0.9442901,0.53658676,0.16264585,0.080063514,0.0,1.0,0.90102625,1.0,1.0,0.70408696,1.0,1.0,0.9059829,0.7945434,0.73718,0.0,1.0,1.0,1.0,1.0,1.0,0.37379777,1.0,0.30197662,1.0,1.0,0.0,1.0,0.9492424,0.5862764,1.0,0.6545981,0.20949876,0.74626523,1.0,1.0,0.96660435,0.0,0.98672646,1.0,1.0,1.0,0.0,0.0,0.6922296,0.67348933,0.82360363,0.0,0.8487786,0.0,0.7918833,1.0,0.6362059,0.85896385,1.0,0.3297598,0.7029991,1.0,0.49850106,0.8898202,0.8540056,0.65601134,0.7526978,1.0,1.0,1.0,7
1.0,1.0,0.8247187,0.91089416,0.80655456,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2745251,0.3019743,0.0108424015,0.3056705,0.8011447,1.0,1.0,0.6171298,0.9527673,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8836942,1.0,1.0,1.0,0.039350383,0.96365285,1.0,0.0,0.86858416,0.0,0.9336014,0.94140667,1.0,0.8657298,1.0,0.1175745,1.0,0.0,0.6091676,1.0,0.0,0.0,0.65373325,0.85882235,0.7293167,1.0,0.0,1.0,0.8470453,1.0,1.0,0.0,0.4082476,1.0,0.79945034,0.59425026,0.56955695,0.5489403,0.14812379,0.80962956,1.0,1.0,1.0,0.65742236,7
1.0,0.00836699,0.0,0.1743667,0.21190824,1.0,0.0,0.0,0.8251604,1.0,0.0810527,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.43696445,1.0,0.84058946,0.36410353,1.0,0.9793355,1.0,0.98317665,0.31216943,1.0,0.71878594,0.97119087,1.0,0.62273085,0.18299757,0.0,1.0,0.91220033,1.0,0.50691134,1.0,0.8034746,0.7338081,0.0,1.0,0.0,0.9464691,1.0,0.7299997,0.9988222,1.0,0.43127063,1.0,1.0,1.0,0.63199055,1.0,0.0,0.8900096,0.4971434,1.0,1.0,1.0,1.0,1.0,0.99598294,0.8406763,0.9657243,1.0,0.71091104,1.0,1.0,0.82861054,0.41868246,7
0.9709015,1.0,0.0,1.0,0.88050073,0.39250386,0.6560682,0.0,0.0,0.5073063,0.09396463,0.9743968,1.0,1.0,0.6167601,1.0,0.2175202,0.6426132,0.9918468,1.0,1.0,0.0,0.9756398,1.0,1.0,0.6016236,0.9640554,0.0,1.0,0.97745705,0.2968943,1.0,0.0913667,0.9955786,0.80307615,1.0,0.6075618,0.9906664,0.0,0.9418538,0.8785839,1.0,1.0,1.0,1.0,0.9154072,1.0,1.0,0.6151289,0.0,1.0,0.6916039,1.0,0.65255976,1.0,0.46138152,1.0,1.0,0.947343,0.83977884,1.0,0.0,1.0,1.0,0.75178134,0.8334033,1.0,0.6814921,0.6479347,0.6943077,0.9082121,0.8534166,7
1.0,0.7066067,0.41488487,0.8985531,1.0,0.7205536,0.95849544,0.19709629,0.0,0.09863712,0.3101849,0.7643759,0.7101047,1.0,0.59771776,0.6097772,0.0,0.9113433,0.6751679,0.9009072,1.0,0.0,0.9457729,0.90651256,1.0,0.62864304,0.9078286,0.24809407,0.7731311,0.9465748,0.35105485,0.0,0.0,0.0,1.0,1.0,0.9932388,0.70499057,0.57302696,1.0,0.5637008,1.0,1.0,0.26999682,1.0,1.0,1.0,1.0,1.0,0.15441601,1.0,0.6470363,0.0,1.0,1.0,0.0,1.0,0.7978255,1.0,1.0,0.9163457,0.0,1.0,0.9640348,1.0,1.0,1.0,0.4175014,0.7687136,1.0,1.0,1.0,7
